"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD56","Ferrara","DEATH","morti","1","maschi","17_3","omicidio, aggressione","2017","2017",4,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",2,,
"ITD56","Ferrara","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",1,,
"ITD56","Ferrara","DEATH","morti","1","maschi","99","totale","2017","2017",2367,,
"ITD56","Ferrara","DEATH","morti","2","femmine","99","totale","2017","2017",2685,,
"ITD56","Ferrara","DEATH","morti","9","totale","1","alcune malattie infettive e parassitarie","2017","2017",210,,
"ITD57","Ravenna","DEATH","morti","1","maschi","1","alcune malattie infettive e parassitarie","2017","2017",75,,
"ITD56","Ferrara","DEATH","morti","9","totale","1_1","tubercolosi","2017","2017",1,,
"ITD57","Ravenna","DEATH","morti","1","maschi","1_1","tubercolosi","2017","2017",1,,
"ITD56","Ferrara","DEATH","morti","9","totale","1_2","aids (malattia da hiv)","2017","2017",7,,
"ITD57","Ravenna","DEATH","morti","1","maschi","1_2","aids (malattia da hiv)","2017","2017",2,,
"ITD56","Ferrara","DEATH","morti","9","totale","1_3","epatite virale","2017","2017",35,,
"ITD57","Ravenna","DEATH","morti","1","maschi","1_3","epatite virale","2017","2017",4,,
"ITD56","Ferrara","DEATH","morti","9","totale","1_4","altre malattie infettive e parassitarie","2017","2017",167,,
"ITD57","Ravenna","DEATH","morti","1","maschi","1_4","altre malattie infettive e parassitarie","2017","2017",68,,
"ITD56","Ferrara","DEATH","morti","9","totale","2","tumori","2017","2017",1332,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2","tumori","2017","2017",687,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1","tumori maligni","2017","2017",1245,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1","tumori maligni","2017","2017",638,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",24,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",11,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2017","2017",21,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_2","di cui tumori maligni dell'esofago","2017","2017",8,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2017","2017",51,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_3","di cui tumori maligni dello stomaco","2017","2017",43,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",151,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",71,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",17,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",53,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",28,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2017","2017",76,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_6","di cui tumori maligni del pancreas","2017","2017",36,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2017","2017",10,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2017","2017",7,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",269,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",173,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_9","di cui melanomi maligni della cute","2017","2017",11,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_9","di cui melanomi maligni della cute","2017","2017",9,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2017","2017",96,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",5,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_12","di cui tumori maligni di altre parti dell'utero","2017","2017",9,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",22,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_14","di cui tumori maligni della prostata","2017","2017",50,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_14","di cui tumori maligni della prostata","2017","2017",55,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_15","di cui tumori maligni del rene","2017","2017",34,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_15","di cui tumori maligni del rene","2017","2017",17,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2017","2017",45,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_16","di cui tumori maligni della vescica","2017","2017",31,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",31,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",22,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_18","di cui tumori maligni della tiroide","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",41,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",17,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_20","di cui leucemia","2017","2017",47,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_20","di cui leucemia","2017","2017",30,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",24,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",12,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2017","2017",172,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_1_22","di cui altri tumori maligni","2017","2017",68,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",35,,
"ITD56","Ferrara","DEATH","morti","9","totale","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",87,,
"ITD57","Ravenna","DEATH","morti","1","maschi","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",49,,
"ITD56","Ferrara","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",27,,
"ITD57","Ravenna","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",9,,
"ITD56","Ferrara","DEATH","morti","2","femmine","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",120,,
"ITD56","Ferrara","DEATH","morti","9","totale","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",210,,
"ITD57","Ravenna","DEATH","morti","1","maschi","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",98,,
"ITD56","Ferrara","DEATH","morti","9","totale","4_1","diabete mellito","2017","2017",149,,
"ITD57","Ravenna","DEATH","morti","1","maschi","4_1","diabete mellito","2017","2017",75,,
"ITD56","Ferrara","DEATH","morti","9","totale","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",61,,
"ITD57","Ravenna","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",23,,
"ITD56","Ferrara","DEATH","morti","9","totale","5","disturbi psichici e comportamentali","2017","2017",154,,
"ITD57","Ravenna","DEATH","morti","1","maschi","5","disturbi psichici e comportamentali","2017","2017",54,,
"ITD56","Ferrara","DEATH","morti","9","totale","5_1","demenza","2017","2017",130,,
"ITD57","Ravenna","DEATH","morti","1","maschi","5_1","demenza","2017","2017",50,,
"ITD56","Ferrara","DEATH","morti","9","totale","5_4","altri disturbi psichici e comportamentali","2017","2017",21,,
"ITD57","Ravenna","DEATH","morti","1","maschi","5_4","altri disturbi psichici e comportamentali","2017","2017",4,,
"ITD56","Ferrara","DEATH","morti","9","totale","6","malattie del sistema nervoso e degli organi di senso","2017","2017",190,,
"ITD57","Ravenna","DEATH","morti","1","maschi","6","malattie del sistema nervoso e degli organi di senso","2017","2017",64,,
"ITD56","Ferrara","DEATH","morti","9","totale","6_1","morbo di parkinson","2017","2017",31,,
"ITD57","Ravenna","DEATH","morti","1","maschi","6_1","morbo di parkinson","2017","2017",16,,
"ITD56","Ferrara","DEATH","morti","9","totale","6_2","malattia di alzheimer","2017","2017",66,,
"ITD57","Ravenna","DEATH","morti","1","maschi","6_2","malattia di alzheimer","2017","2017",13,,
"ITD56","Ferrara","DEATH","morti","9","totale","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",93,,
"ITD57","Ravenna","DEATH","morti","1","maschi","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",35,,
"ITD56","Ferrara","DEATH","morti","9","totale","7","malattie del sistema circolatorio","2017","2017",1795,,
"ITD57","Ravenna","DEATH","morti","1","maschi","7","malattie del sistema circolatorio","2017","2017",698,,
"ITD56","Ferrara","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2017","2017",534,,
"ITD57","Ravenna","DEATH","morti","1","maschi","7_1","malattie ischemiche del cuore","2017","2017",248,,
"ITD56","Ferrara","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2017","2017",194,,
"ITD57","Ravenna","DEATH","morti","1","maschi","7_1_1","di cui infarto miocardico acuto","2017","2017",110,,
"ITD56","Ferrara","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",340,,
"ITD57","Ravenna","DEATH","morti","1","maschi","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",138,,
"ITD56","Ferrara","DEATH","morti","9","totale","7_2","altre malattie del cuore","2017","2017",366,,
"ITD57","Ravenna","DEATH","morti","1","maschi","7_2","altre malattie del cuore","2017","2017",174,,
"ITD56","Ferrara","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2017","2017",315,,
"ITD56","Ferrara","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2017","2017",513,,
"ITD57","Ravenna","DEATH","morti","1","maschi","7_3","malattie cerebrovascolari","2017","2017",135,,
"ITD56","Ferrara","DEATH","morti","9","totale","7_4","altre malattie del sistema circolatorio","2017","2017",382,,
"ITD57","Ravenna","DEATH","morti","1","maschi","7_4","altre malattie del sistema circolatorio","2017","2017",141,,
"ITD56","Ferrara","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2017","2017",211,,
"ITD56","Ferrara","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2017","2017",415,,
"ITD57","Ravenna","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2017","2017",247,,
"ITD56","Ferrara","DEATH","morti","9","totale","8_1","influenza","2017","2017",13,,
"ITD57","Ravenna","DEATH","morti","1","maschi","8_1","influenza","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","9","totale","8_2","polmonite","2017","2017",172,,
"ITD57","Ravenna","DEATH","morti","1","maschi","8_2","polmonite","2017","2017",75,,
"ITD56","Ferrara","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",152,,
"ITD57","Ravenna","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",130,,
"ITD56","Ferrara","DEATH","morti","9","totale","8_3_1","di cui asma","2017","2017",5,,
"ITD56","Ferrara","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",147,,
"ITD57","Ravenna","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",129,,
"ITD56","Ferrara","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2017","2017",78,,
"ITD57","Ravenna","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",39,,
"ITD56","Ferrara","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2017","2017",187,,
"ITD57","Ravenna","DEATH","morti","1","maschi","9","malattie dell'apparato digerente","2017","2017",81,,
"ITD56","Ferrara","DEATH","morti","9","totale","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",8,,
"ITD56","Ferrara","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",36,,
"ITD57","Ravenna","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",14,,
"ITD56","Ferrara","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2017","2017",143,,
"ITD57","Ravenna","DEATH","morti","1","maschi","9_3","altre malattie dell'apparato digerente","2017","2017",65,,
"ITD56","Ferrara","DEATH","morti","9","totale","10","malattie della cute e del tessuto sottocutaneo","2017","2017",13,,
"ITD57","Ravenna","DEATH","morti","1","maschi","10","malattie della cute e del tessuto sottocutaneo","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",34,,
"ITD57","Ravenna","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",8,,
"ITD56","Ferrara","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2017","2017",9,,
"ITD56","Ferrara","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",25,,
"ITD57","Ravenna","DEATH","morti","1","maschi","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",7,,
"ITD56","Ferrara","DEATH","morti","2","femmine","12","malattie dell'apparato genitourinario","2017","2017",84,,
"ITD56","Ferrara","DEATH","morti","9","totale","12","malattie dell'apparato genitourinario","2017","2017",146,,
"ITD57","Ravenna","DEATH","morti","1","maschi","12","malattie dell'apparato genitourinario","2017","2017",46,,
"ITD56","Ferrara","DEATH","morti","9","totale","12_1","malattie del rene e dell'uretere","2017","2017",60,,
"ITD57","Ravenna","DEATH","morti","1","maschi","12_1","malattie del rene e dell'uretere","2017","2017",27,,
"ITD56","Ferrara","DEATH","morti","2","femmine","12_2","altre malattie dell'apparato genitourinario","2017","2017",52,,
"ITD56","Ferrara","DEATH","morti","9","totale","12_2","altre malattie dell'apparato genitourinario","2017","2017",86,,
"ITD57","Ravenna","DEATH","morti","1","maschi","12_2","altre malattie dell'apparato genitourinario","2017","2017",19,,
"ITD56","Ferrara","DEATH","morti","9","totale","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",4,,
"ITD56","Ferrara","DEATH","morti","2","femmine","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",8,,
"ITD56","Ferrara","DEATH","morti","9","totale","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",11,,
"ITD57","Ravenna","DEATH","morti","1","maschi","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","9","totale","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",104,,
"ITD57","Ravenna","DEATH","morti","1","maschi","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",31,,
"ITD56","Ferrara","DEATH","morti","2","femmine","16_2","cause sconosciute e non specificate","2017","2017",8,,
"ITD56","Ferrara","DEATH","morti","9","totale","16_2","cause sconosciute e non specificate","2017","2017",31,,
"ITD57","Ravenna","DEATH","morti","1","maschi","16_2","cause sconosciute e non specificate","2017","2017",2,,
"ITD56","Ferrara","DEATH","morti","9","totale","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",73,,
"ITD57","Ravenna","DEATH","morti","1","maschi","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",29,,
"ITD56","Ferrara","DEATH","morti","2","femmine","17","cause esterne di traumatismo e avvelenamento","2017","2017",97,,
